,Ticker,Date,GM,EBITMargin,EBITDAMargin,NetMargin
350,ISRG,2019-03-31,0.687686,0.25901199999999996,0.34100400000000003,0.31477900000000003
351,ISRG,2018-12-31,0.70301,0.317248,0.355029,0.279503
352,ISRG,2018-09-30,0.69747,0.340211,0.367118,0.31762399999999996
353,ISRG,2018-06-30,0.6953699999999999,0.30506999999999995,0.367905,0.280765
354,ISRG,2018-03-31,0.700649,0.32649,0.377756,0.339351
355,ISRG,2017-12-31,0.710762,0.368834,0.37027600000000005,-0.035314
356,ISRG,2017-09-30,0.703268,0.34736300000000003,0.364257,0.36964600000000003
357,ISRG,2017-06-30,0.698603,0.342514,0.370753,0.293885
358,ISRG,2017-03-31,0.691289,0.284579,0.37677,0.266039
359,ISRG,2016-12-31,0.6965250000000001,0.34932,0.38356,0.26952000000000004
360,ISRG,2016-09-30,0.7131350000000001,0.375458,0.388453,0.30897600000000003
361,ISRG,2016-06-30,0.702731,0.366214,0.37699499999999997,0.275332
362,TMUS,2019-06-30,0.607432,0.14035899999999998,0.299754,0.08552699999999999
363,TMUS,2019-03-31,0.588267,0.133213,0.28715100000000005,0.08194900000000001
364,TMUS,2018-12-31,0.5482739999999999,0.099345,0.272339,0.05592
365,TMUS,2018-09-30,0.58963,0.132854,0.272499,0.07334600000000001
366,TMUS,2018-06-30,0.5930380000000001,0.13716799999999998,0.269759,0.073976
367,TMUS,2018-03-31,0.575897,0.122621,0.268494,0.06417999999999999
368,TMUS,2017-12-31,0.531648,0.10335499999999999,0.267757,0.251603
369,TMUS,2017-09-30,0.5796990000000001,0.132049,0.270067,0.054896
370,TMUS,2017-06-30,0.572701,0.138647,0.27184,0.056888
371,TMUS,2017-03-31,0.574118,0.107875,0.264679,0.07261000000000001
372,TMUS,2016-12-31,0.53762,0.097811,0.27455300000000005,0.038107999999999996
373,TMUS,2016-09-30,0.57281,0.11262799999999999,0.28028600000000004,0.039334
374,TMUS,2016-06-30,0.564122,0.08969500000000001,0.264487,0.024227000000000002
375,CME,2019-06-30,0.0,0.548912,0.6419410000000001,0.40370900000000004
376,CME,2019-03-31,0.0,0.534927,0.645342,0.42124399999999995
377,CME,2018-12-31,0.0,0.525554,0.6628069999999999,0.311742
378,CME,2018-09-30,0.0,0.608162,0.680377,0.45543
379,CME,2018-06-30,0.0,0.6293880000000001,0.6863410000000001,0.534258
380,CME,2018-03-31,0.0,0.6680790000000001,0.6948799999999999,0.539946
381,CME,2017-12-31,0.0,0.5965560000000001,0.691168,3.265778
382,CME,2017-09-30,0.0,0.6371800000000001,0.6913279999999999,0.34643
383,CME,2017-06-30,0.0,0.6545529999999999,0.6902590000000001,0.449708
384,CME,2017-03-31,0.0,0.646616,0.682533,0.430216
385,CME,2016-12-31,0.0,0.5917410000000001,0.675345,0.409026
386,CME,2016-09-30,0.0,0.6240939999999999,0.673951,0.56172
387,CME,2016-06-30,0.0,0.62147,0.6703570000000001,0.353155
388,CSX,2019-06-30,0.0,0.426331,0.5210589999999999,0.284221
389,CSX,2019-03-31,0.0,0.40458,0.516671,0.276801
390,CSX,2018-12-31,0.0,0.397391,0.5061220000000001,0.26821500000000004
391,CSX,2018-09-30,0.0,0.413231,0.5070180000000001,0.28571399999999997
392,CSX,2018-06-30,0.0,0.413604,0.486965,0.282721
393,CSX,2018-03-31,0.0,0.3630040000000001,0.46544,0.241655
394,CSX,2017-12-31,0.0,0.39329400000000003,0.44135699999999994,1.446036
395,CSX,2017-09-30,0.0,0.316442,0.425142,0.16733499999999998
396,CSX,2017-06-30,0.0,0.326287,0.423154,0.17388299999999998
397,CSX,2017-03-31,0.0,0.268038,0.420671,0.12617599999999998
398,CSX,2016-12-30,0.0,0.33058899999999997,0.423706,0.150807
399,CSX,2016-09-23,0.0,0.310332,0.410709,0.167897
400,CSX,2016-06-24,0.0,0.310651,0.408803,0.164571
401,BIDU,2019-03-31,0.384861,-0.038801,0.13806600000000002,-0.013556
402,BIDU,2018-12-31,0.425961,0.04089,0.189329,0.076521
403,BIDU,2018-09-30,0.49586899999999995,0.157005,0.23128,0.439528
404,BIDU,2018-06-30,0.537502,0.208763,0.249744,0.246496
405,BIDU,2018-03-31,0.526331,0.218491,0.252786,0.32018
406,BIDU,2017-12-31,0.5140939999999999,0.202666,0.236866,0.176558
407,BIDU,2017-09-30,0.497595,0.200094,0.219396,0.338414
408,BIDU,2017-06-30,0.493054,0.20168599999999998,0.20533600000000002,0.21150700000000003
409,BIDU,2017-03-31,0.453355,0.11874200000000001,0.193793,0.105186
410,BIDU,2016-12-31,0.466211,0.11998,0.198897,0.22673000000000001
411,BIDU,2016-09-30,0.492878,0.15267999999999998,0.211668,0.169965
412,BIDU,2016-06-30,0.521573,0.156945,0.202251,0.132165
413,AMOV,2019-06-30,0.370846,0.147017,0.296042,0.056242999999999994
414,AMOV,2019-03-31,0.372396,0.14404999999999998,0.28968000000000005,0.07915
415,AMOV,2018-12-31,0.36126,0.140047,0.284551,0.052587
416,AMOV,2018-09-30,0.35714100000000004,0.143897,0.281637,0.076414
417,AMOV,2018-06-30,0.36425,0.133385,0.258735,0.00318
418,AMOV,2018-03-31,0.35707700000000003,0.120672,0.256434,0.074014
419,AMOV,2017-12-31,0.344396,0.108241,0.253276,-0.042807000000000005
420,AMOV,2017-09-30,0.356995,0.041188,0.24952800000000003,-0.039098
421,AMOV,2017-06-30,0.368711,0.124934,0.26755500000000004,0.057385000000000005
422,AMOV,2017-03-31,0.36005000000000004,0.114944,0.26353499999999996,0.135733
423,AMOV,2016-12-31,0.334942,0.095614,0.26464299999999996,-0.022175
424,AMOV,2016-09-30,0.357363,0.12037,0.271493,0.008503
425,AMOV,2016-06-30,0.34958500000000003,0.11036900000000001,0.278273,0.032994
426,VOD,2019-06-30,0.0,0.0,0.0,0.0
427,VOD,2019-03-31,0.0,0.0,0.0,0.0
428,VOD,2018-12-31,0.0,0.0,0.0,0.0
429,VOD,2018-09-30,0.0,0.0,0.0,0.0
430,VOD,2018-06-30,0.0,0.0,0.0,0.0
431,VOD,2018-03-31,0.0,0.0,0.0,0.0
432,VOD,2017-12-31,0.0,0.0,0.0,0.0
433,VOD,2017-09-30,0.0,0.0,0.0,0.0
434,VOD,2017-06-30,0.0,0.0,0.0,0.0
435,VOD,2017-03-31,0.0,0.0,0.0,0.0
436,VOD,2016-12-31,0.0,0.0,0.0,0.0
437,VOD,2016-09-30,0.0,0.0,0.0,0.0
438,VOD,2016-06-30,0.0,0.0,0.0,0.0
439,WBA,2019-05-31,0.215461,0.035239999999999994,0.05530499999999999,0.029632
440,WBA,2019-02-28,0.2246,0.043935,0.057217,0.03348
441,WBA,2018-11-30,0.22611199999999998,0.040275,0.059343000000000014,0.033232
442,WBA,2018-08-31,0.226512,0.043717,0.06069,0.045212999999999996
443,WBA,2018-05-31,0.226598,0.044999,0.059129000000000015,0.039087
444,WBA,2018-02-28,0.245177,0.053754,0.060002999999999994,0.040853
445,WBA,2017-11-30,0.23880900000000002,0.046552,0.058728,0.026708
446,WBA,2017-08-31,0.243457,0.037215,0.059858,0.026601
447,WBA,2017-05-31,0.23723400000000006,0.047580000000000004,0.060814000000000014,0.038582
448,WBA,2017-02-28,0.256775,0.048801,0.062266999999999996,0.035998
449,WBA,2016-11-30,0.249675,0.050174,0.065751,0.036981
450,WBA,2016-08-31,0.24986,0.038623000000000005,0.06546199999999999,0.035969
451,ILMN,2019-06-30,0.683771,0.24463,0.315805,0.35322200000000004
452,ILMN,2019-03-31,0.690307,0.241135,0.31654899999999997,0.275414
453,ILMN,2018-12-30,0.6805070000000001,0.22722,0.318727,0.242215
454,ILMN,2018-09-30,0.6998829999999999,0.282532,0.334258,0.233294
455,ILMN,2018-07-01,0.692771,0.273494,0.328608,0.251807
456,ILMN,2018-04-01,0.68798,0.278772,0.316417,0.26598499999999997
457,ILMN,2017-12-31,0.696658,0.29563,0.27689,0.087404
458,ILMN,2017-10-01,0.6750700000000001,0.25350100000000003,0.259902,0.228291
459,ILMN,2017-07-02,0.655589,0.216012,0.26103200000000004,0.193353
460,ILMN,2017-04-02,0.6153850000000001,0.086957,0.273895,0.613712
461,ILMN,2017-01-01,0.6772279999999999,0.23091399999999998,0.30354899999999996,0.199827
462,ILMN,2016-10-02,0.701812,0.265239,0.30531400000000003,0.21252100000000002
463,ILMN,2016-07-03,0.706667,0.27,0.302703,0.2
464,VRTX,2019-06-30,0.855794,0.28679699999999997,0.28227800000000003,0.284106
465,VRTX,2019-03-31,0.8892260000000001,0.322457,0.265656,0.312931
466,VRTX,2018-12-31,0.859455,0.146789,0.232173,1.7819980000000002
467,VRTX,2018-09-30,0.85819,0.262129,0.248554,0.164105
468,VRTX,2018-06-30,0.861223,0.229843,0.063876,0.275687
469,VRTX,2018-03-31,0.8882439999999999,0.201157,0.018300999999999998,0.32812600000000003
470,VRTX,2017-12-31,0.8710129999999999,0.192956,0.074193,0.15450999999999998
471,VRTX,2017-09-30,0.8739560000000001,-0.5639270000000001,0.042497,-0.178067
472,VRTX,2017-06-30,0.8691409999999999,0.09686399999999999,0.189656,0.033073000000000005
473,VRTX,2017-03-31,0.934257,0.378949,0.175817,0.34664900000000004
474,VRTX,2016-12-31,0.8681459999999999,0.08641700000000001,0.041908,0.071822
475,VRTX,2016-09-30,0.8693110000000001,-0.045258,-0.013069999999999998,-0.093868
476,VRTX,2016-06-30,0.8951549999999999,0.007769000000000002,-0.045853000000000005,-0.149499
477,MU,2019-05-30,0.381788,0.210944,0.6078,0.175439
478,MU,2019-02-28,0.490831,0.33539,0.6407200000000001,0.277464
479,MU,2018-11-29,0.583217,0.475041,0.655852,0.41615100000000005
480,MU,2018-08-30,0.610308,0.518602,0.649962,0.512441
481,MU,2018-05-31,0.605746,0.5069899999999999,0.62868,0.490317
482,MU,2018-03-01,0.580873,0.48524,0.597765,0.450143
483,MU,2017-11-30,0.550786,0.4552399999999999,0.552192,0.39365
484,MU,2017-08-31,0.5070060000000001,0.407625,0.478742,0.3857930000000001
485,MU,2017-06-01,0.468739,0.352677,0.393253,0.295904
486,MU,2017-03-02,0.366609,0.224613,0.311342,0.192341
487,MU,2016-12-01,0.25466,0.090428,0.25416700000000003,0.04534
488,MU,2016-09-01,0.179981,-0.009947,0.253891,-0.052844
489,MU,2016-06-02,0.171843,-0.009317,0.281881,-0.074189
490,TSLA,2019-06-30,0.145054,-0.026373,0.097333,-0.06430799999999999
491,TSLA,2019-03-31,0.124573,-0.114904,0.078528,-0.154605
492,TSLA,2018-12-31,0.199685,0.05723,0.070498,0.019303
493,TSLA,2018-09-30,0.22326700000000002,0.06106900000000001,0.027059000000000003,0.045647
494,TSLA,2018-06-30,0.154646,-0.15526099999999998,-0.042405,-0.179285
495,TSLA,2018-03-31,0.133928,-0.17512999999999998,-0.023725,-0.208156
496,TSLA,2017-12-31,0.133441,-0.181903,0.000333,-0.205383
497,TSLA,2017-09-30,0.150482,-0.17941,0.017916,-0.207519
498,TSLA,2017-06-30,0.238968,-0.086364,0.06888899999999999,-0.120592
499,TSLA,2017-03-31,0.24773000000000006,-0.09552000000000001,0.057382,-0.122494
500,TSLA,2016-12-31,0.190524,-0.11673599999999999,0.039965,-0.053110000000000004
501,TSLA,2016-09-30,0.27703000000000005,0.037252,0.017353999999999998,0.009519
502,TSLA,2016-06-30,0.216356,-0.187431,-0.073656,-0.230854
503,BIIB,2019-06-30,0.8683049999999999,0.540797,0.5349710000000001,0.41311099999999995
504,BIIB,2019-03-31,0.8274969999999999,0.430598,0.494179,0.40369099999999997
505,BIIB,2018-12-31,0.8614700000000001,0.40923899999999996,0.5132869999999999,0.268497
506,BIIB,2018-09-30,0.8660080000000001,0.49363199999999996,0.514418,0.42000600000000005
507,BIIB,2018-06-30,0.8745719999999999,0.361448,0.503861,0.258186
508,BIIB,2018-03-31,0.8575579999999999,0.490147,0.5149,0.374597
509,BIIB,2017-12-31,0.846024,0.443363,0.5147430000000001,-0.08993000000000001
510,BIIB,2017-09-30,0.8797839999999999,0.5373640000000001,0.481996,0.39836900000000003
511,BIIB,2017-06-30,0.8810420000000001,0.390138,0.477037,0.280275
512,BIIB,2017-03-31,0.863166,0.364571,0.5065339999999999,0.265984
513,BIIB,2016-12-31,0.8682099999999999,0.30856500000000003,0.509494,0.226045
514,BIIB,2016-09-30,0.8589549999999999,0.482204,0.5338080000000001,0.34944899999999995
515,BIIB,2016-06-30,0.8720540000000001,0.50463,0.5349499999999999,0.362725
516,MAR,2019-06-30,0.163431,0.077097,0.11106300000000001,0.043732
517,MAR,2019-03-31,0.158619,0.101756,0.128667,0.07482
518,MAR,2018-12-31,0.154472,0.079788,0.126421,0.059936
519,MAR,2018-09-30,0.16934000000000002,0.112894,0.126412,0.095663
520,MAR,2018-06-30,0.205398,0.151229,0.13683900000000002,0.123313
521,MAR,2018-03-31,0.17268899999999998,0.10580999999999999,0.135189,0.083849
522,MAR,2017-12-31,0.15349500000000002,0.080747,0.136075,0.02171
523,MAR,2017-09-30,0.21209099999999997,0.155573,0.13564400000000001,0.09551
524,MAR,2017-06-30,0.205335,0.142775,0.11034300000000001,0.09383999999999999
525,MAR,2017-03-31,0.175081,0.11115599999999999,0.095871,0.075529
526,MAR,2016-12-31,0.16165700000000002,0.08082800000000001,0.089972,0.044721
527,MAR,2016-09-30,0.15119200000000002,0.043379,0.089153,0.017757000000000002
528,MAR,2016-06-30,0.150436,0.099692,0.10222000000000002,0.063301
529,JD,2019-06-30,0.147225,0.015082,0.015738000000000002,0.004118
530,JD,2019-03-31,0.150178,0.010122,0.009608,0.060448
531,JD,2018-12-31,0.14219,-0.006963,0.006364999999999999,-0.035635
532,JD,2018-09-30,0.153763,-0.006211,0.0046170000000000004,0.028641000000000003
533,JD,2018-06-30,0.13503800000000002,-0.008454999999999999,0.0066489999999999995,-0.018092
534,JD,2018-03-31,0.141402,4.400000000000001e-05,0.008032000000000001,0.01523
535,JD,2017-12-31,0.130349,-0.014488999999999998,0.009728,-0.008253
536,JD,2017-09-30,0.155025,0.005999,0.015493,0.012111
537,JD,2017-06-30,0.135703,-0.004324000000000001,0.011609,-0.005326
538,JD,2017-03-31,0.143907,0.008792,0.011217,0.003972
539,JD,2016-12-31,0.136512,-0.004262,0.005563,-0.021698
540,JD,2016-09-30,0.158875,-0.006853000000000001,-0.014672999999999999,-0.015176
541,JD,2016-06-30,0.149763,-0.005489999999999999,-0.016040000000000002,-0.003868
542,WDAY,2019-04-30,0.705209,-0.14954900000000002,-0.06621,-0.14093
543,WDAY,2019-01-31,0.7036020000000001,-0.152522,-0.068718,-0.132332
544,WDAY,2018-10-31,0.69994,-0.245906,-0.070438,-0.206315
545,WDAY,2018-07-31,0.701914,-0.132469,-0.044410000000000005,-0.128262
546,WDAY,2018-04-30,0.71232,-0.115194,-0.04897,-0.120279
547,WDAY,2018-01-31,0.7065100000000001,-0.13963599999999998,-0.050716,-0.15296700000000002
548,WDAY,2017-10-31,0.7055130000000001,-0.144149,-0.060599,-0.154029
549,WDAY,2017-07-31,0.6988600000000001,-0.155389,-0.083178,-0.157108
550,WDAY,2017-04-30,0.7151029999999999,-0.12545299999999998,-0.099656,-0.133464
551,WDAY,2017-01-31,0.7038540000000001,-0.202325,-0.121857,-0.200801
552,WDAY,2016-10-31,0.69316,-0.25616999999999995,-0.13062100000000001,-0.266283
553,WDAY,2016-07-31,0.6845979999999999,-0.23199099999999998,-0.125249,-0.288535
554,CTSH,2019-06-30,0.365129,0.149481,0.19729000000000002,0.12291700000000001
555,CTSH,2019-03-31,0.373479,0.131144,0.19751300000000002,0.107299
556,CTSH,2018-12-31,0.384839,0.167837,0.20458900000000002,0.15693900000000002
557,CTSH,2018-09-30,0.391859,0.18268800000000002,0.205637,0.116969
558,CTSH,2018-06-30,0.396655,0.167249,0.202682,0.113829
559,CTSH,2018-03-31,0.386247,0.177147,0.201634,0.132924
560,CTSH,2017-12-31,0.3834900000000001,0.17163,0.197434,-0.0047020000000000005
561,CTSH,2017-09-30,0.379448,0.17206600000000002,0.19433699999999998,0.131439
562,CTSH,2017-06-30,0.383924,0.165123,0.192838,0.12806499999999998
563,CTSH,2017-03-31,0.381275,0.160745,0.195214,0.157078
564,CTSH,2016-12-31,0.399769,0.162045,0.19782,0.120162
565,CTSH,2016-09-30,0.398494,0.16883900000000002,0.199653,0.128584
566,CTSH,2016-06-30,0.395252,0.175371,0.199523,0.074777
567,ADI,2019-05-04,0.6773819999999999,0.307674,0.439468,0.241017
568,ADI,2019-02-02,0.674619,0.295779,0.441829,0.230359
569,ADI,2018-11-03,0.684995,0.32154400000000005,0.43746499999999994,0.27118200000000003
570,ADI,2018-08-04,0.680778,0.317318,0.42907700000000004,0.26354
571,ADI,2018-05-05,0.68589,0.32142800000000005,0.389427,0.256046
572,ADI,2018-02-03,0.683964,0.28199,0.344276,0.18715
573,ADI,2017-10-28,0.6527670000000001,0.290825,0.320938,0.225575
574,ADI,2017-07-29,0.5346420000000001,0.13586800000000002,0.30895100000000003,0.048062000000000014
575,ADI,2017-04-29,0.557886,0.12703599999999998,0.33352200000000004,0.08150299999999999
576,ADI,2017-01-28,0.6587479999999999,0.270474,0.360765,0.220559
577,ADI,2016-10-29,0.66428,0.355692,0.361811,0.295088
578,ADI,2016-07-30,0.6581140000000001,0.309004,0.290557,0.264987
579,REGN,2019-06-30,0.921136,0.16320999999999994,0.32085,0.09986
580,REGN,2019-03-31,0.895315,0.280407,0.37766,0.269366
581,REGN,2018-12-31,0.939205,0.372497,0.39975,0.425563
582,REGN,2018-09-30,0.933652,0.376871,0.391982,0.35747300000000004
583,REGN,2018-06-30,0.942998,0.386928,0.391838,0.342913
584,REGN,2018-03-31,0.923983,0.375281,0.389141,0.316232
585,REGN,2017-12-31,0.9332030000000001,0.340495,0.378919,0.109644
586,REGN,2017-09-30,0.930543,0.373117,0.367539,0.258762
587,REGN,2017-06-30,0.929991,0.374332,0.347697,0.263751
588,REGN,2017-03-31,0.936188,0.32641800000000004,0.311692,0.188728
589,REGN,2016-12-31,0.93912,0.282819,0.295325,0.20630300000000001
590,REGN,2016-09-30,0.963751,0.297349,0.277613,0.217031
591,REGN,2016-06-30,0.943072,0.240492,0.287382,0.16181199999999998
592,AMAT,2019-07-28,0.43711400000000006,0.225154,0.261838,0.160303
593,AMAT,2019-04-28,0.43232600000000004,0.219271,0.276975,0.18818900000000002
594,AMAT,2019-01-27,0.44364499999999996,0.24194,0.291364,0.205436
595,AMAT,2018-10-28,0.44344799999999995,0.253114,0.303313,0.218236
596,AMAT,2018-07-29,0.453671,0.28133400000000003,0.307996,0.262534
597,AMAT,2018-04-29,0.449006,0.282158,0.306844,0.240227
598,AMAT,2018-01-28,0.46135600000000004,0.28894200000000003,0.304255,0.039238999999999996
599,AMAT,2017-10-29,0.45023900000000006,0.276644,0.294077,0.24741700000000005
600,AMAT,2017-07-30,0.4540600000000001,0.273237,0.28481799999999996,0.24706199999999998
601,AMAT,2017-04-30,0.45121300000000003,0.26508699999999996,0.271751,0.232375
602,AMAT,2017-01-29,0.44081800000000004,0.246187,0.252828,0.21446
603,AMAT,2016-10-30,0.424325,0.235669,0.23473400000000005,0.18501700000000001
604,AMAT,2016-07-31,0.422545,0.211273,0.220594,0.17901499999999998
605,KHC,2019-06-29,0.325008,0.11458,-0.415851,0.070091
606,KHC,2019-03-30,0.337473,0.094311,-0.3897310000000001,0.067964
607,KHC,2018-12-29,0.321579,-2.051371,-0.351074,-1.8238279999999998
608,KHC,2018-10-01,,,,
609,KHC,2018-09-29,0.328059,0.16825900000000002,0.243878,0.096976
610,KHC,2018-06-30,0.35082199999999997,0.20284,0.26166,0.112706
611,KHC,2018-03-31,0.359137,0.23794400000000002,0.273812,0.159105
612,KHC,2017-12-31,,,,
613,KHC,2017-12-30,0.334308,0.22058200000000003,0.271821,1.167812
614,KHC,2017-09-30,0.34336700000000003,0.237458,0.26713000000000003,0.145405
615,KHC,2017-07-01,0.362828,0.247061,0.256556,0.174254
616,KHC,2017-04-01,0.345302,0.224296,0.25879,0.13967100000000002
617,KHC,2016-12-31,0.302699,0.155772,0.263802,0.136132
618,KHC,2016-10-02,0.353917,0.225467,,0.134355
619,KHC,2016-07-03,0.372589,0.24083600000000002,,0.13985
620,ADSK,2019-04-30,0.887559,0.033719,0.065273,-0.032902999999999995
621,ADSK,2019-01-31,0.8955649999999999,0.054659000000000006,0.027317,0.087753
622,ADSK,2018-10-31,0.8906040000000001,0.022241999999999998,-0.063068,-0.03586
623,ADSK,2018-07-31,0.885892,-0.040379000000000005,-0.11782000000000001,-0.064411
624,ADSK,2018-04-30,0.8806930000000001,-0.098768,-0.159893,-0.147169
625,ADSK,2018-01-31,0.8680030000000001,-0.328458,-0.194836,-0.31329
626,ADSK,2017-10-31,0.8496020000000001,-0.194062,-0.190805,-0.23248600000000003
627,ADSK,2017-07-31,0.8513350000000001,-0.214428,-0.162687,-0.286967
628,ADSK,2017-04-30,0.838995,-0.246243,-0.115473,-0.266831
629,ADSK,2017-01-31,0.826859,-0.348997,-0.124372,-0.362155
630,ADSK,2016-10-31,0.8335380000000001,-0.244894,0.007226000000000001,-0.291667
631,ADSK,2016-07-31,0.8454689999999999,-0.114218,0.022591,-0.178319
632,ROST,2019-05-04,0.288406,0.141368,0.166167,0.110925
633,ROST,2019-02-02,0.272106,0.131878,0.158245,0.10753599999999999
634,ROST,2018-11-03,0.28236300000000003,0.124155,0.16214000000000006,0.095252
635,ROST,2018-08-04,0.286507,0.138141,0.164187,0.104176
636,ROST,2018-05-05,0.297162,0.151027,0.166878,0.11655
637,ROST,2018-02-03,0.281534,0.145513,0.167075,0.11080799999999999
638,ROST,2017-10-28,0.288308,0.132912,0.181412,0.082444
639,ROST,2017-07-29,0.294516,0.149314,0.191888,0.092242
640,ROST,2017-04-29,0.295323,0.15171800000000002,0.191502,0.097089
641,ROST,2017-01-28,0.27651,0.13583199999999998,0.192583,0.085628
642,ROST,2016-10-29,0.285288,0.126486,0.173275,0.079226
643,ROST,2016-07-30,0.292077,0.144474,0.160895,0.08862400000000002
644,NTES,2019-06-30,0.432936,0.185743,0.188908,0.16364
645,NTES,2019-03-31,0.44077700000000003,0.18573199999999998,0.17796299999999998,0.129772
646,NTES,2018-12-31,0.385877,0.11313699999999999,0.152251,0.08555099999999999
647,NTES,2018-09-30,0.447773,0.125022,0.14193699999999998,0.094706
648,NTES,2018-06-30,0.444925,0.143307,0.154068,0.12936199999999998
649,NTES,2018-03-31,0.42006499999999997,0.08515800000000001,0.175036,0.053051999999999995
650,NTES,2017-12-31,0.393261,0.097676,0.23946599999999998,0.08801
651,NTES,2017-09-30,0.476653,0.204338,0.294957,0.20255599999999999
652,NTES,2017-06-30,0.503653,0.254587,0.31853400000000004,0.222196
653,NTES,2017-03-31,0.5486300000000001,0.349835,0.34034699999999996,0.287581
654,NTES,2016-12-31,0.534199,0.31958600000000004,0.33936,0.304413
655,NTES,2016-09-30,0.5790029999999999,0.30902199999999996,0.337395,0.297452
656,NTES,2016-06-30,0.589797,0.34044,0.33915100000000004,0.303883
657,ATVI,2019-06-30,0.689828,0.240688,0.38698299999999997,0.23495700000000003
658,ATVI,2019-03-31,0.691507,0.312329,0.390135,0.244932
659,ATVI,2018-12-31,0.6505670000000001,0.29147399999999996,0.398186,0.272995
660,ATVI,2018-09-30,0.660714,0.17526499999999998,0.34422600000000003,0.17195799999999994
661,ATVI,2018-06-30,0.6892140000000001,0.264473,0.35241500000000003,0.244973
662,ATVI,2018-03-31,0.663104,0.30279900000000004,0.358688,0.25445300000000004
663,ATVI,2017-12-31,0.606951,0.108174,0.357509,-0.285854
664,ATVI,2017-09-30,0.6588379999999999,0.158838,0.396194,0.116193
665,ATVI,2017-06-30,0.6560389999999999,0.207848,0.409713,0.148988
666,ATVI,2017-03-31,0.6610659999999999,0.285632,0.398517,0.246813
667,ATVI,2016-12-31,0.614697,0.211023,0.397609,0.126117
668,ATVI,2016-09-30,0.662628,0.1875,0.369156,0.126913
669,ATVI,2016-06-30,0.619108,0.147771,0.35562600000000005,0.096178
670,FISV,2019-06-30,0.48081999999999997,0.253968,0.35921,0.14748699999999998
671,FISV,2019-03-31,0.468708,0.248336,0.358709,0.14980000000000002
672,FISV,2018-12-31,0.470019,0.277885,0.39653099999999997,0.184397
673,FISV,2018-09-30,0.4695470000000001,0.252125,0.390463,0.16076500000000002
674,FISV,2018-06-30,0.479577,0.25211300000000003,0.38937,0.17676100000000006
675,FISV,2018-03-31,0.47291700000000003,0.42222200000000004,0.38976,0.29375
676,FISV,2017-12-31,0.486807,0.280343,0.345681,0.360158
677,FISV,2017-09-30,0.467143,0.264286,0.34165,0.165714
678,FISV,2017-06-30,0.460317,0.268398,0.341442,0.159452
679,FISV,2017-03-31,0.460545,0.261836,0.33944,0.177188
680,FISV,2016-12-31,0.468204,0.26205500000000004,0.33714799999999995,0.15024500000000002
681,FISV,2016-09-30,0.465942,0.267391,0.332598,0.15507200000000002
682,FISV,2016-06-30,0.46661800000000003,0.26559099999999997,0.332093,0.155539
683,XLNX,2019-06-29,0.662479,0.29534900000000003,0.34436500000000003,0.284192
684,XLNX,2019-03-30,0.6747110000000001,0.302257,0.34689200000000003,0.29533000000000004
685,XLNX,2018-12-29,0.6901430000000001,0.322377,0.34584400000000004,0.299179
686,XLNX,2018-09-29,0.6896220000000001,0.311873,0.332348,0.289061
687,XLNX,2018-06-30,0.697696,0.315274,0.32839100000000004,0.277683
688,XLNX,2018-03-31,0.703943,0.256168,0.317296,0.22794299999999998
689,XLNX,2017-12-30,0.702693,0.269456,0.311319,-0.020857
690,XLNX,2017-09-30,0.7040489999999999,0.306312,0.313291,0.27693
691,XLNX,2017-07-01,0.683443,0.280445,0.313186,0.26085200000000003
692,XLNX,2017-04-01,0.6951179999999999,0.284524,0.32435600000000003,0.251743
693,XLNX,2016-12-31,0.6956859999999999,0.27825700000000003,0.331957,0.242187
694,XLNX,2016-10-01,0.696353,0.305266,0.33417199999999997,0.283476
695,XLNX,2016-07-02,0.7073,0.32384500000000005,0.332059,0.283573
696,EBAY,2019-06-30,0.7655379999999999,0.208783,0.29504400000000003,0.149609
697,EBAY,2019-03-31,0.7726069999999999,0.23042,0.276621,0.195989
698,EBAY,2018-12-31,0.785193,0.23670500000000003,0.271543,0.264164
699,EBAY,2018-09-30,0.770479,0.209891,0.274206,0.27217800000000003
700,EBAY,2018-06-30,0.773864,0.153788,0.279712,0.243182
701,EBAY,2018-03-31,0.783333,0.224419,0.29282600000000003,0.157752
